timestamp,title,price,url
11-10-2025 17:23,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gra,63990,https://www.flipkart.com/asus-tuf-gaming-a15-2025-amd-ryzen-7-hexa-core-7445hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn199w-laptop/p/itmca7ce1e457d2f?pid=COMHEDHRYUAEEEJG&lid=LSTCOMHEDHRYUAEEEJGWOPSSC&marketplace=FLIPKART&q=asus+tuf+a15+rtx+3050&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&fm=search-autosuggest&iid=1fde745a-3140-4eee-9ea8-8e8216c82af0.COMHEDHRYUAEEEJG.SEARCH&ppt=sp&ppn=sp&ssid=m29e2aidcw0000001760183562331&qH=cd39f055815b7d79
11-10-2025 17:25,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gra,63990,https://www.flipkart.com/asus-tuf-gaming-a15-2025-amd-ryzen-7-hexa-core-7445hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn199w-laptop/p/itmca7ce1e457d2f?pid=COMHEDHRYUAEEEJG&lid=LSTCOMHEDHRYUAEEEJGWOPSSC&marketplace=FLIPKART&q=asus+tuf+a15+rtx+3050&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&fm=search-autosuggest&iid=1fde745a-3140-4eee-9ea8-8e8216c82af0.COMHEDHRYUAEEEJG.SEARCH&ppt=sp&ppn=sp&ssid=m29e2aidcw0000001760183562331&qH=cd39f055815b7d79
2025-10-11 19:19:58,ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gra,63990.0,https://www.flipkart.com/asus-tuf-gaming-a15-2025-amd-ryzen-7-hexa-core-7445hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn199w-laptop/p/itmca7ce1e457d2f?pid=COMHEDHRYUAEEEJG&lid=LSTCOMHEDHRYUAEEEJGWOPSSC&marketplace=FLIPKART&q=asus+tuf+a15+rtx+3050&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&fm=search-autosuggest&iid=1fde745a-3140-4eee-9ea8-8e8216c82af0.COMHEDHRYUAEEEJG.SEARCH&ppt=sp&ppn=sp&ssid=m29e2aidcw0000001760183562331&qH=cd39f055815b7d79
